namespace,namespace_name,namespace_url,namespace_lang,route_path,route_name,category,uses_browser,requirePuppeteer_flag,anti_crawler,require_config_vars,file
6park,留园网,club.6parkbbs.com,zh-CN,/6park/news/:site?/:id?/:keyword?,新闻栏目,new-media,False,False,False,,lib/routes/6park/news.ts
6v123,6v 电影,hao6v.cc,zh-CN,/6v123/:category{.+}?,分类,multimedia,False,False,False,,lib/routes/6v123/index.ts
6v123,6v 电影,hao6v.cc,zh-CN,/6v123/latestMovies,最新电影,multimedia,False,False,False,,lib/routes/6v123/latest-movies.ts
6v123,6v 电影,hao6v.cc,zh-CN,/6v123/latestTVSeries,最新电视剧,multimedia,False,False,False,,lib/routes/6v123/latest-tvseries.ts
78dm,78 动漫,78dm.net,zh-CN,/78dm/:category{.+}?,分类,new-media,False,False,False,,lib/routes/78dm/index.ts
7gogo,755,7gogo.jp,ja,/7gogo/user/:username,用户时间线,social-media,False,False,False,,lib/routes/7gogo/user.ts
7mmtv,7mmtv,7mmtv.tv,zh-CN,/7mmtv/:language?/:category?/:type?,Category,multimedia,False,False,True,,lib/routes/7mmtv/index.tsx
8264,8264,8264.com,zh-CN,/8264/list/:id?,列表,bbs,False,False,False,,lib/routes/8264/list.tsx
8kcos,8KCosplay,8kcosplay.com,zh-CN,/8kcos/cat/:cat?,分类,,False,False,False,,lib/routes/8kcos/cat.ts
8kcos,8KCosplay,8kcosplay.com,zh-CN,/8kcos/,最新,picture,False,False,False,,lib/routes/8kcos/latest.ts
8kcos,8KCosplay,8kcosplay.com,zh-CN,/8kcos/tag/:tag,标签,picture,False,False,False,,lib/routes/8kcos/tag.ts
8world,8 视界,8world.com,zh-CN,/8world/:category?,分类,new-media,False,False,False,,lib/routes/8world/index.ts
8world,8 视界,8world.com,zh-CN,/8world/topic/:id,标签,new-media,False,False,False,,lib/routes/8world/topic.ts
91porn,91porn,91porn.com,zh-CN,/91porn/author/:uid/:lang?,Author,multimedia,False,False,True,,lib/routes/91porn/author.ts
91porn,91porn,91porn.com,zh-CN,/91porn/:lang?,Hot Video Today,multimedia,False,False,True,,lib/routes/91porn/index.ts
95mm,MM 范,95mm.org,zh-CN,/95mm/category/:category,集合,picture,False,False,False,,lib/routes/95mm/category.ts
95mm,MM 范,95mm.org,zh-CN,/95mm/tab/:tab?,分类,picture,False,False,False,,lib/routes/95mm/tab.ts
95mm,MM 范,95mm.org,zh-CN,/95mm/tag/:tag,标签,picture,False,False,False,,lib/routes/95mm/tag.ts
98zhibo,98直播吧,www.98zhibo.com,zh-CN,/98zhibo/zuqiujijin,足球集锦,sport,False,False,False,,lib/routes/98zhibo/zuqiujijin.ts
99percentinvisible,99% Invisible,99percentinvisible.org,en,/99percentinvisible/transcript,Transcript,multimedia,False,False,False,,lib/routes/99percentinvisible/transcript.ts
9to5,9To5,9to5toys.com,en,/9to5/:subsite/:tag?,Sub-site,new-media,False,False,False,,lib/routes/9to5/subsite.ts
a9vg,A9VG 电玩部落,a9vg.com,zh-CN,/a9vg/:category{.+}?,新闻,game,False,False,False,,lib/routes/a9vg/index.ts
aa1,夏柔,aa1.cn,zh-CN,/aa1/60s/:category?,每日新闻,new-media,False,False,False,,lib/routes/aa1/60s.ts
aamacau,論盡媒體 AllAboutMacau Media,aamacau.com,zh-HK,/aamacau/:category?/:id?,话题,new-media,False,False,False,,lib/routes/aamacau/index.ts
abc,ABC News (Australian Broadcasting Corporation),abc.net.au,en,/abc/:category{.+}?,Channel & Topic,traditional-media,False,False,False,,lib/routes/abc/index.ts
abmedia,链新闻 ABMedia,www.abmedia.io,zh-TW,/abmedia/:category?,类别,new-media,False,False,False,,lib/routes/abmedia/category.ts
abmedia,链新闻 ABMedia,www.abmedia.io,zh-TW,/abmedia/index,首页最新新闻,new-media,False,False,False,,lib/routes/abmedia/index.ts
abskoop,A 姐分享,nsfw.abskoop.com,zh-TW,/abskoop/,存档列表,multimedia,False,False,False,,lib/routes/abskoop/index.ts
abskoop,A 姐分享,nsfw.abskoop.com,zh-TW,/abskoop/nsfw,存档列表 - NSFW,multimedia,False,False,False,,lib/routes/abskoop/nsfw.ts
academia,Academia,www.academia.edu,en,/academia/topic/:interest,interest,journal,False,False,False,,lib/routes/academia/topics.ts
accessbriefing,Access Briefing,accessbriefing.com,en,/accessbriefing/:category{.+}?,Articles,new-media,False,False,False,,lib/routes/accessbriefing/index.ts
acfun,AcFun,www.acfun.cn,zh-CN,/acfun/article/:categoryId/:sortType?/:timeRange?,文章,anime,False,False,False,,lib/routes/acfun/article.ts
acfun,AcFun,www.acfun.cn,zh-CN,/acfun/bangumi/:id/:embed?,番剧,anime,False,False,False,,lib/routes/acfun/bangumi.ts
acfun,AcFun,www.acfun.cn,zh-CN,/acfun/user/video/:uid/:embed?,用户投稿,anime,False,False,False,,lib/routes/acfun/video.ts
acg17,ACG17,acg17.com,zh-CN,/acg17/post/all,全部文章,anime,False,False,False,,lib/routes/acg17/post.ts
acgvinyl,ACG Vinyl - 黑胶,www.acgvinyl.com,,/acgvinyl/news,News,anime,False,False,False,,lib/routes/acgvinyl/news.ts
acm,Association for Computing Machinery (ACM),amturing.acm.org,en,/acm/amturingaward,A.M.Turing Award Winners,programming,False,False,False,,lib/routes/acm/amturingaward.ts
acpaa,中华全国专利代理师协会,acpaa.cn,zh-CN,/acpaa/:id?/:name?,标签名称，默认为重要通知，可在对应标签页 URL 中找到,other,False,False,False,,lib/routes/acpaa/index.ts
acs,ACS Publications,pubs.acs.org,en,/acs/journal/:id,Journal,journal,True,False,False,,lib/routes/acs/journal.tsx
acwifi,路由器技术分享,www.acwifi.net,zh-CN,/acwifi/,新闻,other,False,False,True,,lib/routes/acwifi/index.ts
adquan,广告门,adquan.com,zh-CN,/adquan/case_library,案例库,new-media,False,False,False,,lib/routes/adquan/case-library.ts
adquan,广告门,adquan.com,zh-CN,/adquan/,最新文章,new-media,False,False,False,,lib/routes/adquan/index.ts
aeaweb,American Economic Association,aeaweb.org,en,/aeaweb/:id,Journal,journal,False,False,False,,lib/routes/aeaweb/index.tsx
aeon,AEON,aeon.co,en,/aeon/category/:category,Categories,new-media,False,False,False,,lib/routes/aeon/category.ts
aeon,AEON,aeon.co,en,/aeon/:type,Types,new-media,False,False,False,,lib/routes/aeon/type.ts
afdian,爱发电,afdian.net,zh-CN,/afdian/dynamic/:uid?,用户动态,other,False,False,False,,lib/routes/afdian/dynamic.ts
afdian,爱发电,afdian.net,zh-CN,/afdian/explore/:type/:category?,发现用户,other,False,False,False,,lib/routes/afdian/explore.ts
aflcio,American Federation of Labor and Congress of Industrial Organizations (AFL-CIO),aflcio.org,en,/aflcio/blog,Blog,other,False,False,False,,lib/routes/aflcio/blog.ts
afr,The Australian Financial Review,afr.com,en,/afr/latest,Latest,traditional-media,False,False,False,,lib/routes/afr/latest.ts
afr,The Australian Financial Review,afr.com,en,/afr/navigation/:path{.+},Navigation,traditional-media,False,False,False,,lib/routes/afr/navigation.ts
agefans,AGE 动漫,agemys.cc,zh-CN,/agefans/detail/:id,番剧详情,anime,False,False,False,,lib/routes/agefans/detail.ts
agefans,AGE 动漫,agemys.cc,zh-CN,/agefans/update,最近更新,anime,False,False,False,,lib/routes/agefans/update.ts
agirls,电獭少女,agirls.aotter.net,zh-TW,/agirls/topic_list,当前精选主题列表,new-media,False,False,False,,lib/routes/agirls/topic-list.ts
agirls,电獭少女,agirls.aotter.net,zh-TW,/agirls/topic/:topic,精选主题,new-media,False,False,False,,lib/routes/agirls/topic.ts
agirls,电獭少女,agirls.aotter.net,zh-TW,/agirls/:category?,分类,new-media,False,False,False,,lib/routes/agirls/z-index.ts
agora0,AG⓪RA,agorahub.github.io,en,/agora0/:category?,零博客,new-media,False,False,False,,lib/routes/agora0/index.ts
agora0,AG⓪RA,agorahub.github.io,en,/agora0/pen0,共和報,new-media,False,False,False,,lib/routes/agora0/pen0.ts
agri,中国农业农村信息网,agri.cn,zh-CN,/agri/:category{.+}?,分类,new-media,False,False,False,,lib/routes/agri/index.ts
ahau,安徽农业大学,ahau.edu.cn,zh-CN,/ahau/cs_news/:type,人工智能学院,university,False,False,False,,lib/routes/ahau/cs-news.ts
ahau,安徽农业大学,ahau.edu.cn,zh-CN,/ahau/jwc/:type,教务处,university,False,False,False,,lib/routes/ahau/jwc.ts
ahau,安徽农业大学,ahau.edu.cn,zh-CN,/ahau/main/:type,安农大官网新闻,university,False,False,False,,lib/routes/ahau/main.ts
ahjzu,安徽建筑大学,news.ahjzu.edu.cn,zh-CN,/ahjzu/news,通知公告,university,False,False,False,,lib/routes/ahjzu/news.ts
ahmu,安徽医科大学,yjsxy.ahmu.edu.cn,zh-CN,/ahmu/news,研究生学院通知公告,university,False,False,False,,lib/routes/ahmu/news.ts
ahstu,安徽科技工程大学,ahstu.edu.cn,zh-CN,/ahstu/:type?,官网通知与新闻,university,False,False,True,,lib/routes/ahstu/index.ts
ahut,安徽工业大学,www.ahut.edu.cn,zh-CN,/ahut/cstzgg,计算机学院公告,university,False,False,False,,lib/routes/ahut/cstzgg.ts
ahut,安徽工业大学,www.ahut.edu.cn,zh-CN,/ahut/jwc,教务处,university,False,False,False,,lib/routes/ahut/jwc.ts
ahut,安徽工业大学,www.ahut.edu.cn,zh-CN,/ahut/news,学校要闻,university,False,False,False,,lib/routes/ahut/news.ts
ai-bot,AI工具集,ai-bot.cn,zh-CN,/ai-bot/daily-ai-news,每日AI资讯,new-media,False,False,False,,lib/routes/ai-bot/daily-ai-news.ts
aiaa,AIAA Aerospace Research Central,arc.aiaa.org,en,/aiaa/journal/:journalID,ASR Articles,journal,False,False,False,,lib/routes/aiaa/journal.ts
aibase,AIbase,aibase.com,zh-CN,/aibase/daily,AI日报,new-media,False,False,False,,lib/routes/aibase/daily.ts
aibase,AIbase,aibase.com,zh-CN,/aibase/discover/:id?,发现,new-media,False,False,False,,lib/routes/aibase/discover.ts
aibase,AIbase,aibase.com,zh-CN,/aibase/news,资讯,new-media,False,False,False,,lib/routes/aibase/news.ts
aibase,AIbase,aibase.com,zh-CN,/aibase/topic/:id?/:filter?,标签,new-media,False,False,False,,lib/routes/aibase/topic.ts
aiblog-2xv,AI 博客,aiblog-2xv.pages.dev,zh-CN,/aiblog-2xv/archives,归档-全部文章,blog,False,False,False,,lib/routes/aiblog-2xv/archives.ts
aicaijing,AI 财经社,www.aicaijing.com,zh-CN,/aicaijing/cover,封面文章,finance,False,False,False,,lib/routes/aicaijing/cover.ts
aicaijing,AI 财经社,www.aicaijing.com,zh-CN,/aicaijing/latest,最新文章,finance,False,False,False,,lib/routes/aicaijing/index.tsx
aicaijing,AI 财经社,www.aicaijing.com,zh-CN,/aicaijing/information/:id?,热点 & 深度,finance,False,False,False,,lib/routes/aicaijing/information.ts
aicaijing,AI 财经社,www.aicaijing.com,zh-CN,/aicaijing/recommend,推荐资讯,finance,False,False,False,,lib/routes/aicaijing/recommend.ts
aiea,Asian Innovation and Entrepreneurship Association,www.aiea.org,en,/aiea/seminars/:period,Seminar Series,study,False,False,False,,lib/routes/aiea/index.ts
aijishu,极术社区,www.aijishu,zh-CN,/aijishu/:type/:name?,名字，取自URL,programming,False,False,False,,lib/routes/aijishu/index.ts
ainvest,AInvest,ainvest.com,en,/ainvest/article,Latest Article,finance,False,False,False,,lib/routes/ainvest/article.ts
ainvest,AInvest,ainvest.com,en,/ainvest/news,Latest News,finance,False,False,False,,lib/routes/ainvest/news.ts
aip,American Institute of Physics,pubs.aip.org,en,/aip/:pub/:jrn,Journal,journal,False,False,False,,lib/routes/aip/journal.ts
air-level,Air-Level,air-level.com,zh-CN,/air-level/air/:area,空气质量,,False,False,False,,lib/routes/air-level/index.ts
air-level,Air-Level,air-level.com,zh-CN,/air-level/rank/:status?,空气质量排行,,False,False,False,,lib/routes/air-level/levelrank.ts
airchina,中国国际航空公司,www.airchina.com.cn,zh-CN,/airchina/announcement,服务公告,travel,False,False,False,,lib/routes/airchina/index.ts
aisixiang,爱思想,aisixiang.com,zh-CN,/aisixiang/column/:id,栏目,reading,False,False,False,,lib/routes/aisixiang/column.ts
aisixiang,爱思想,aisixiang.com,zh-CN,/aisixiang/thinktank/:id/:type?,思想库（专栏）,reading,False,False,False,,lib/routes/aisixiang/thinktank.ts
aisixiang,爱思想,aisixiang.com,zh-CN,/aisixiang/toplist/:id?/:period?,排行,reading,False,False,False,,lib/routes/aisixiang/toplist.ts
aisixiang,爱思想,aisixiang.com,zh-CN,/aisixiang/zhuanti/:id,专题,reading,False,False,False,,lib/routes/aisixiang/zhuanti.ts
ajcass,社科期刊网,ajcass.com,zh-CN,/ajcass/shxyj/:year?/:issue?,社会学研究,journal,False,False,False,,lib/routes/ajcass/shxyj.ts
ajmide,阿基米德 FM,m.ajmide.com,zh-CN,/ajmide/:id,播客,multimedia,False,False,False,,lib/routes/ajmide/index.ts
ali213,游侠网,ali213.net,zh-CN,/ali213/news/:category?,资讯,game,False,False,False,,lib/routes/ali213/news.ts
ali213,游侠网,ali213.net,zh-CN,/ali213/zl/:category?,大侠号,game,False,False,False,,lib/routes/ali213/zl.ts
alicesoft,ALICESOFT,www.alicesoft.com,ja,/alicesoft/information/:category?/:game?,ニュース,game,False,False,False,,lib/routes/alicesoft/infomation.ts
alipan,阿里云盘,www.alipan.com,zh-CN,/alipan/files/:share_id/:parent_file_id?,文件列表,,False,False,False,,lib/routes/alipan/files.ts
aliresearch,阿里研究院,aliresearch.com,zh-CN,/aliresearch/information/:type?,资讯,new-media,False,False,False,,lib/routes/aliresearch/information.ts
alistapart,A List Apart,alistapart.com,en,/alistapart/,Home Feed,programming,False,False,False,,lib/routes/alistapart/index.ts
alistapart,A List Apart,alistapart.com,en,/alistapart/:topic,Topics,programming,False,False,False,,lib/routes/alistapart/topic.ts
aliyun,阿里云,developer.aliyun.com,zh-CN,/aliyun/database_month,数据库内核月报,programming,False,False,False,,lib/routes/aliyun/database-month.ts
aliyun,阿里云,developer.aliyun.com,zh-CN,/aliyun/notice/:type?,公告,programming,False,False,False,,lib/routes/aliyun/notice.ts
aljazeera,Aljazeera,aljazeera.com,en,/aljazeera/:language?/:category{.+}?,News,traditional-media,False,False,False,,lib/routes/aljazeera/index.tsx
aljazeera,Aljazeera,aljazeera.com,en,/aljazeera/:language?/rss,Official RSS,traditional-media,False,False,False,,lib/routes/aljazeera/rss.ts
aljazeera,Aljazeera,aljazeera.com,en,/aljazeera/:language?/tag/:id,Tag,traditional-media,False,False,False,,lib/routes/aljazeera/tag.ts
allbrightlaw,锦天城律师事务所,www.allbrightlaw.com,zh-CN,/allbrightlaw/,锦天城,other,False,False,False,,lib/routes/allbrightlaw/index.ts
allpoetry,All Poetry,allpoetry.com,en,/allpoetrypoems,Poems,reading,True,True,True,,lib/routes/allpoetry/order.ts
ally,艾莱资讯,rail.ally.net.cn,zh-CN,/ally/rail/:category?/:topic?,世界轨道交通资讯网,new-media,False,False,False,,lib/routes/ally/rail.ts
alpinelinux,Alpine Linux,alpinelinux.org,en,/alpinelinux/pkgs/:name/:routeParams?,Packages,program-update,False,False,False,,lib/routes/alpinelinux/pkgs.ts
alternativeto,AlternativeTo,www.alternativeto.net,en,/alternativeto/platform/:name/:routeParams?,Platform name,programming,False,True,True,,lib/routes/alternativeto/platform.ts
alternativeto,AlternativeTo,www.alternativeto.net,en,/alternativeto/software/:name/:routeParams?,Software name,programming,False,True,True,,lib/routes/alternativeto/software.ts
altotrain,Alto - Toronto-Québec City High-Speed Rail Network,altotrain.ca,en,/altotrain/:language?,Alto News,travel,False,False,True,,lib/routes/altotrain/news.ts
alwayscontrol,Always Control,alwayscontrol.com.cn,zh-CN,/alwayscontrol/news,最新动态,other,False,False,False,,lib/routes/alwayscontrol/news.ts
amazfitwatchfaces,Amazfitwatchfaces,amazfitwatchfaces.com,en,/amazfitwatchfaces/:device/:sort/:searchParams?,Watch Faces,program-update,False,False,False,,lib/routes/amazfitwatchfaces/index.ts
amazon,Amazon,amazon.com,en,/amazon/awsblogs/:locale?,AWS Blogs,blog,False,False,False,,lib/routes/amazon/awsblogs.ts
amazon,Amazon,amazon.com,en,/amazon/kindle/software-updates,Kindle Software Updates,program-update,False,False,True,,lib/routes/amazon/kindle-software-updates.tsx
amz123,Amz123,www.amz123.com,zh-CN,/amz123/kx,AMZ123 快讯,new-media,False,False,False,,lib/routes/amz123/kx.ts
android,Android,developer.android.com,en,/android/pixel-update-bulletin,Pixel Update Bulletins,program-update,False,False,False,,lib/routes/android/pixel-update-bulletin.ts
android,Android,developer.android.com,en,/android/platform-tools-releases,SDK Platform Tools release notes,program-update,False,False,False,,lib/routes/android/platform-tools-releases.ts
android,Android,developer.android.com,en,/android/security-bulletin,Security Bulletins,program-update,False,False,False,,lib/routes/android/security-bulletin.ts
anime1,Anime1,anime1.me,zh-TW,/anime1anime/:category/:name,Anime,anime,False,False,False,,lib/routes/anime1/anime.ts
anime1,Anime1,anime1.me,zh-TW,/anime1search/:keyword,Search,anime,False,False,False,,lib/routes/anime1/search.ts
annualreviews,Annual Reviews,annualreviews.org,en,/annualreviews/:id,Journal,journal,False,False,False,,lib/routes/annualreviews/index.ts
anquanke,安全客,anquanke.com,zh-CN,/anquanke/:category/:fulltext?,分类订阅,programming,False,False,False,,lib/routes/anquanke/category.ts
anthropic,Anthropic,anthropic.com,en,/anthropic/engineering,Engineering,programming,False,False,False,,lib/routes/anthropic/engineering.ts
anthropic,Anthropic,anthropic.com,en,/anthropic/news,News,programming,False,False,False,,lib/routes/anthropic/news.ts
anthropic,Anthropic,anthropic.com,en,/anthropic/red,Frontier Red Team,programming,False,False,False,,lib/routes/anthropic/red.ts
anthropic,Anthropic,anthropic.com,en,/anthropic/research,Research,programming,False,False,False,,lib/routes/anthropic/research.ts
anytxt,Anytxt Searcher,anytxt.net,zh-CN,/anytxt/release-notes,Release Notes,program-update,False,False,False,,lib/routes/anytxt/release-notes.ts
aozora,青空文庫,www.aozora.gr.jp,ja,/aozora/newbook/:count?,新着リスト,reading,False,False,False,,lib/routes/aozora/newbook.ts
apiseven,支流科技,apiseven.com,zh-CN,/apiseven/blog,博客,blog,False,False,False,,lib/routes/apiseven/blog.ts
apkpure,APKPure,apkpure.com,en,/apkpure/versions/:pkg/:region?,Versions,program-update,True,True,True,,lib/routes/apkpure/versions.ts
apnews,AP News,apnews.com,en,/apnews/mobile/:path{.+}?,News (from mobile client API),traditional-media,False,False,False,,lib/routes/apnews/mobile-api.ts
apnews,AP News,apnews.com,en,/apnews/rss/:category?,News,traditional-media,False,False,False,,lib/routes/apnews/rss.ts
apnews,AP News,apnews.com,en,/apnews/sitemap/:route,Sitemap,traditional-media,False,False,False,,lib/routes/apnews/sitemap.ts
apnews,AP News,apnews.com,en,/apnews/topics/:topic?,Topics,traditional-media,False,False,False,,lib/routes/apnews/topics.ts
apnews,AP News,apnews.com,en,/apnews/nav/:nav{.+}?,Topics,traditional-media,False,False,False,,lib/routes/apnews/topics.ts
apnic,APNIC,blog.apnic.net,en,/apnic/blog,Blog,blog,False,False,False,,lib/routes/apnic/index.ts
app-center,App Center,install.appcenter.ms,en,/app-center/release/:user/:app/:distribution_group,Release,program-update,False,False,False,,lib/routes/app-center/release.tsx
app-sales,AppSales,app-sales.net,en,/app-sales/:category?/:country?,Category,program-update,False,False,False,,lib/routes/app-sales/index.ts
app-sales,AppSales,app-sales.net,en,/app-sales/mostwanted/:time?/:country?,Watchlist Charts,program-update,False,False,False,,lib/routes/app-sales/mostwanted.ts
apple,Apple,apple.com,en,/apple/apps/update/:country/:id/:platform?,App Update,program-update,False,False,False,,lib/routes/apple/apps.ts
apple,Apple,apple.com,en,/apple/design,Design updates,design,False,False,False,,lib/routes/apple/design.ts
apple,Apple,apple.com,en,/apple/exchange_repair/:country?,Exchange and Repair Extension Programs,other,False,False,False,,lib/routes/apple/exchange-repair.ts
apple,Apple,apple.com,en,/apple/newsroom,Newsroom (中国大陆),new-media,False,False,False,,lib/routes/apple/newsroom.ts
apple,Apple,apple.com,en,/apple/podcast/:id/:region?,播客,multimedia,False,False,False,,lib/routes/apple/podcast.ts
apple,Apple,apple.com,en,/apple/security-releases/:language?,Security releases,program-update,False,False,False,,lib/routes/apple/security-releases.ts
appleinsider,AppleInsider,appleinsider.com,en,/appleinsider/:category?,Category,new-media,False,False,False,,lib/routes/appleinsider/index.ts
appstare,AppStare,appstare.net,zh-CN,/appstare/comments/:country/:appid,Comments,program-update,False,False,False,,lib/routes/appstare/comments.ts
appstore,App Store/Mac App Store,apps.apple.com,en,/appstore/iap/:country/:id,In-App-Purchase Price Drop Alert,program-update,False,False,False,,lib/routes/appstore/in-app-purchase.ts
appstore,App Store/Mac App Store,apps.apple.com,en,/appstore/price/:country/:type/:id,Price Drop,program-update,False,False,False,,lib/routes/appstore/price.ts
appstore,App Store/Mac App Store,apps.apple.com,en,/appstore/xianmian,每日精品限免 / 促销应用（鲜面连线 by AppSo）,program-update,False,False,False,,lib/routes/appstore/xianmian.ts
appstorrent,AppsTorrent,appstorrent.ru,ru,/appstorrent/programs,Programs,program-update,False,False,False,,lib/routes/appstorrent/programs.tsx
aqara,Aqara,aqara.com,zh-CN,/aqara/community/:id?/:keyword?,社区,other,False,False,False,,lib/routes/aqara/community.ts
aqara,Aqara,aqara.com,zh-CN,/aqara/cn/news,新闻,other,False,False,False,,lib/routes/aqara/news.ts
aqara,Aqara,aqara.com,zh-CN,/aqara/:path{.+}?,分类、标签,other,False,False,False,,lib/routes/aqara/post.tsx
aqara,Aqara,aqara.com,zh-CN,/aqara/:region/:type?,新闻、博客,other,False,False,False,,lib/routes/aqara/region.ts
aqicn,空气质量,aqicn.org,zh-CN,/aqicn/:city/:pollution?,实时 AQI,other,False,False,False,,lib/routes/aqicn/aqi.ts
archdaily,ArchDaily,www.archdaily.cn,zh-CN,/archdaily/,Home,blog,False,False,False,,lib/routes/archdaily/home.ts
arcteryx,Arcteryx,arcteryx.com,zh-CN,/arcteryx/new-arrivals/:country/:gender,New Arrivals,shopping,False,False,True,,lib/routes/arcteryx/new-arrivals.ts
arcteryx,Arcteryx,arcteryx.com,zh-CN,/arcteryx/outlet/:country/:gender,Outlet,shopping,False,False,True,,lib/routes/arcteryx/outlet.ts
arcteryx,Arcteryx,arcteryx.com,zh-CN,/arcteryx/regear/new-arrivals,Regear New Arrivals,shopping,False,False,False,,lib/routes/arcteryx/regear-new-arrivals.tsx
artstation,ArtStation,www.artstation.com,en,/artstation/:handle,Artist Profolio,picture,False,False,False,,lib/routes/artstation/user.ts
arxiv,arXiv,arxiv.org,en,/arxiv/:query,Search Keyword,journal,False,False,True,,lib/routes/arxiv/query.ts
asahi,朝日新聞デジタル,www.asahi.com,ja,/asahi/area/:id,朝日新聞デジタル地域,traditional-media,False,False,False,,lib/routes/asahi/area.ts
asahi,朝日新聞デジタル,www.asahi.com,ja,/asahi/:genre?/:category?,新聞,traditional-media,False,False,False,,lib/routes/asahi/index.ts
aschmelyun,Andrew Schmelyun,aschmelyun.com,,/aschmelyun/blog,Blog,blog,False,False,False,,lib/routes/aschmelyun/blog.ts
asiafruitchina,亚洲水果,asiafruitchina.net,zh-CN,/asiafruitchina/categories/:category?,果蔬品项,new-media,False,False,False,,lib/routes/asiafruitchina/categories.ts
asiafruitchina,亚洲水果,asiafruitchina.net,zh-CN,/asiafruitchina/news,行业资讯,new-media,False,False,False,,lib/routes/asiafruitchina/news.ts
asianfanfics,Asianfanfics,asianfanfics.com,en,/asianfanfics/tag/:tag/:type,标签,reading,False,False,False,,lib/routes/asianfanfics/tag.ts
asianfanfics,Asianfanfics,asianfanfics.com,en,/asianfanfics/text-search/:keyword,关键词,reading,False,False,False,,lib/routes/asianfanfics/text-search.ts
asiantolick,Asian to lick,asiantolick.com,zh-CN,/asiantolick/category/:id,Category,picture,False,False,False,,lib/routes/asiantolick/category.ts
asiantolick,Asian to lick,asiantolick.com,zh-CN,/asiantolick/,Top rated,picture,False,False,False,,lib/routes/asiantolick/index.ts
asiantolick,Asian to lick,asiantolick.com,zh-CN,/asiantolick/page/:id,Page,picture,False,False,False,,lib/routes/asiantolick/page.ts
asiantolick,Asian to lick,asiantolick.com,zh-CN,/asiantolick/search/:keyword,Search,picture,False,False,False,,lib/routes/asiantolick/search.ts
asiantolick,Asian to lick,asiantolick.com,zh-CN,/asiantolick/tag/:id,Tag,picture,False,False,False,,lib/routes/asiantolick/tag.ts
asml,ASML Holding N.V,www.asml.com,en,/asml/press-releases,Press releases & announcements,new-media,False,False,False,,lib/routes/asml/press-releases.ts
asmr-200,ASMR Online,asmr-200.com,zh-CN,/asmr-200/works/:order?/:subtitle?/:sort?,最新收录,multimedia,False,False,True,,lib/routes/asmr-200/index.tsx
asus,ASUS,asus.com.cn,zh-CN,/asus/bios/:model/:lang?,BIOS,program-update,False,False,False,,lib/routes/asus/bios.tsx
asus,ASUS,asus.com.cn,zh-CN,/asus/gpu-tweak,GPU Tweak,program-update,False,False,False,,lib/routes/asus/gpu-tweak.ts
atcoder,AtCoder,atcoder.jp,en,/atcoder/contest/:language?/:rated?/:category?/:keyword?,Contests Archive,programming,False,False,False,,lib/routes/atcoder/contest.ts
atcoder,AtCoder,atcoder.jp,en,/atcoder/post/:language?/:keyword?,Posts,programming,False,False,False,,lib/routes/atcoder/post.ts
atptour,ATP Tour,www.atptour.com,en,/atptour/news/:lang?,News,sport,False,False,False,,lib/routes/atptour/news.ts
augmentcode,Augment Code,augmentcode.com,en,/augmentcode/blog,Blog,programming,False,False,False,,lib/routes/augmentcode/blog.tsx
auto-stats,中国汽车工业协会统计信息网,auto-stats.org.cn,zh-CN,/auto-stats/:category?,分类,other,False,False,False,,lib/routes/auto-stats/index.ts
autocentre,Автоцентр.ua,autocentre.ua,ru,/autocentre/,Автомобільний сайт N1 в Україні,new-media,False,False,False,,lib/routes/autocentre/index.ts
autotrader,AutoTrader,www.autotrader.co.uk,en,/autotrader/:query,Search,other,True,True,False,,lib/routes/autotrader/index.ts
av01,AV01,www.av01.media,ja,/av01/actor/:name,女优名或 id，仅限日语，可直接在网站上找到,multimedia,False,False,False,,lib/routes/av01/actor.ts
av01,AV01,www.av01.media,ja,/av01/tag/:name,分类名或 id，仅限日语，可直接在网站上找到,multimedia,False,False,False,,lib/routes/av01/tag.ts
axis-studios,Axis Studios,axis-studios.com,en,/axis-studios/work,Work,design,False,False,False,,lib/routes/axis-studios/work.ts
azul,Azul,azul.com,en,/azul/downloads,Downloads,program-update,False,False,False,,lib/routes/azul/packages.ts
baai,北京智源人工智能研究院,hub.baai.ac.cn,zh-CN,/baai/hub/events,智源社区 - 活动,programming,False,False,False,,lib/routes/baai/events.ts
baai,北京智源人工智能研究院,hub.baai.ac.cn,zh-CN,/baai/hub/:tagId?/:sort?/:range?,智源社区,programming,False,False,False,,lib/routes/baai/hub.ts
baby-kingdom,親子王國,www.baby-kingdom.com,zh-TW,/baby-kingdom/:id/:order?,板块,other,False,False,False,,lib/routes/baby-kingdom/index.ts
backlinko,Backlinko,backlinko.com,en,/backlinko/blog,Blog,blog,False,False,False,,lib/routes/backlinko/blog.ts
bad,Bad.news,bad.news,zh-CN,/bad/:path{.+}?,通用,new-media,False,False,False,,lib/routes/bad/index.ts
baidu,百度,www.baidu.com,zh-CN,/baidu/baijiahao/:id/:tab?,百家号,new-media,False,False,False,,lib/routes/baidu/baijiahao.ts
baidu,百度,www.baidu.com,zh-CN,/baidu/search/:keyword,搜索,other,False,False,True,,lib/routes/baidu/search.tsx
baidu,百度,www.baidu.com,zh-CN,/baidu/top/:board?,热搜榜单,other,False,False,False,,lib/routes/baidu/top.tsx
baijing,白鲸出海,baijing.cn,zh-CN,/baijing/article,资讯,new-media,False,False,False,,lib/routes/baijing/index.ts
